file_path,file_name,filing_date,ticker,esg_score,esg_controversy_score,esgc_score,matched_score_date
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2021-Jan-25 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Analog Devices Human Rights Principles - cr10266593.txt,Filing Date - 2021-Jan-25 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Analog Devices Human Rights Principles - cr10266593.txt,2021-01-25,ADI.OQ,72.0820315281392,100.0,,2021-01-25
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-May-29 - ADI.OQ - Analog Devices Inc - Political Contribution Re... - POLITICAL CONTRIBUTIONS AND EXPENDITURES - cr15948881.txt,Filing Date - 2023-May-29 - ADI.OQ - Analog Devices Inc - Political Contribution Re... - POLITICAL CONTRIBUTIONS AND EXPENDITURES - cr15948881.txt,2023-05-29,ADI.OQ,74.5445450965832,100.0,,2023-05-29
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2020-May-07 - ADI.OQ - Analog Devices Inc - ESG - Comm Policy - Community Engagement - cr09294342.txt,Filing Date - 2020-May-07 - ADI.OQ - Analog Devices Inc - ESG - Comm Policy - Community Engagement - cr09294342.txt,2020-05-07,ADI.OQ,76.7453194593213,100.0,,2020-05-07
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2025-Jan-17 - ADI.OQ - Analog Devices Inc - Political Contribution Re... - Political Activity and Contributions Policy - cr19478970.txt,Filing Date - 2025-Jan-17 - ADI.OQ - Analog Devices Inc - Political Contribution Re... - Political Activity and Contributions Policy - cr19478970.txt,2025-01-17,ADI.OQ,70.1935632798829,100.0,,2024-12-31
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2018-Feb-02 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - — - cr06740770.txt,Filing Date - 2018-Feb-02 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - — - cr06740770.txt,2018-02-02,ADI.OQ,69.8796945491776,100.0,,2018-02-02
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2019-Dec-20 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Stock Option and Stock-Based Award Grant Date Poli... - cr09294268.txt,Filing Date - 2019-Dec-20 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Stock Option and Stock-Based Award Grant Date Poli... - cr09294268.txt,2019-12-20,ADI.OQ,76.7453194593213,100.0,,2019-12-20
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2021-Jan-19 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Anti-Slavery and Human Trafficking Statement - cr10266654.txt,Filing Date - 2021-Jan-19 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Anti-Slavery and Human Trafficking Statement - cr10266654.txt,2021-01-19,ADI.OQ,72.0820315281392,100.0,,2021-01-19
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2018-Dec-14 - ADI.OQ - Analog Devices Inc - Nomination Committee - NOMINATING AND CORPORATE GOVERNANCE COMMITTEE CHAR... - cr08076388.txt,Filing Date - 2018-Dec-14 - ADI.OQ - Analog Devices Inc - Nomination Committee - NOMINATING AND CORPORATE GOVERNANCE COMMITTEE CHAR... - cr08076388.txt,2018-12-14,ADI.OQ,72.0487101100916,100.0,,2018-12-14
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2024-Oct-30 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Quality and reliabiltiy program_20241030022604 - cr18895044.txt,Filing Date - 2024-Oct-30 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Quality and reliabiltiy program_20241030022604 - cr18895044.txt,2024-10-30,ADI.OQ,68.8453774403586,100.0,,2024-10-30
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2024-Dec-07 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - Water Policy - cr19124114.txt,Filing Date - 2024-Dec-07 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - Water Policy - cr19124114.txt,2024-12-07,ADI.OQ,70.1935632798829,100.0,,2024-12-06
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2020-Dec-02 - ADI.OQ - Analog Devices Inc - Remuneration Committee - COMPENSATION COMMITTEECHARTER - cr10266688.txt,Filing Date - 2020-Dec-02 - ADI.OQ - Analog Devices Inc - Remuneration Committee - COMPENSATION COMMITTEECHARTER - cr10266688.txt,2020-12-02,ADI.OQ,72.0820315281392,100.0,,2020-12-02
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2024-Sep-06 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - HVAC System Technology_20240906044252 - cr18677721.txt,Filing Date - 2024-Sep-06 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - HVAC System Technology_20240906044252 - cr18677721.txt,2024-09-06,ADI.OQ,68.8453774403586,100.0,,2024-09-06
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2021-Jun-24 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Renewable energy storage systems for a smarter gri... - cr11072034.txt,Filing Date - 2021-Jun-24 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Renewable energy storage systems for a smarter gri... - cr11072034.txt,2021-06-24,ADI.OQ,72.0820315281392,100.0,,2021-06-24
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2020-May-07 - ADI.OQ - Analog Devices Inc - ESG - Health Pol - Employee Health and Safety - cr09294274.txt,Filing Date - 2020-May-07 - ADI.OQ - Analog Devices Inc - ESG - Health Pol - Employee Health and Safety - cr09294274.txt,2020-05-07,ADI.OQ,76.7453194593213,100.0,,2020-05-07
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-May-29 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Anti-Harassment Policy - cr15948876.txt,Filing Date - 2023-May-29 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Anti-Harassment Policy - cr15948876.txt,2023-05-29,ADI.OQ,74.5445450965832,100.0,,2023-05-29
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2024-Oct-30 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - honeywell- teaching old buildings new energy effic... - cr18895056.txt,Filing Date - 2024-Oct-30 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - honeywell- teaching old buildings new energy effic... - cr18895056.txt,2024-10-30,ADI.OQ,68.8453774403586,100.0,,2024-10-30
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2024-Apr-03 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - Water Policy - cr17831392.txt,Filing Date - 2024-Apr-03 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - Water Policy - cr17831392.txt,2024-04-03,ADI.OQ,68.8453774403586,100.0,,2024-04-03
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2020-May-07 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Integrity and Ethical Behavior – Employees - cr09294328.txt,Filing Date - 2020-May-07 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Integrity and Ethical Behavior – Employees - cr09294328.txt,2020-05-07,ADI.OQ,76.7453194593213,100.0,,2020-05-07
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2022-Jun-29 - ADI.OQ - Analog Devices Inc - Political Contribution Re... - Political Contributions and Expenditures - cr12943266.txt,Filing Date - 2022-Jun-29 - ADI.OQ - Analog Devices Inc - Political Contribution Re... - Political Contributions and Expenditures - cr12943266.txt,2022-06-29,ADI.OQ,73.100263906406,39.2857142857143,,2022-06-29
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2017-Dec-21 - ADI.OQ - Analog Devices Inc - Remuneration Committee - COMPENSATION COMMITTEE CHARTER - cr06740790.txt,Filing Date - 2017-Dec-21 - ADI.OQ - Analog Devices Inc - Remuneration Committee - COMPENSATION COMMITTEE CHARTER - cr06740790.txt,2017-12-21,ADI.OQ,69.8796945491776,100.0,,2017-12-21
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-May-29 - ADI.OQ - Analog Devices Inc - Committee Charters - Corporate Development Committee - cr15948959.txt,Filing Date - 2023-May-29 - ADI.OQ - Analog Devices Inc - Committee Charters - Corporate Development Committee - cr15948959.txt,2023-05-29,ADI.OQ,74.5445450965832,100.0,,2023-05-29
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2021-Aug-06 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Human Rights Principles - cr11494965.txt,Filing Date - 2021-Aug-06 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Human Rights Principles - cr11494965.txt,2021-08-06,ADI.OQ,72.0820315281392,100.0,,2021-08-06
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-Jul-13 - ADI.OQ - Analog Devices Inc - ESG - 2022 ESG Report - cr16121816.txt,Filing Date - 2023-Jul-13 - ADI.OQ - Analog Devices Inc - ESG - 2022 ESG Report - cr16121816.txt,2023-07-13,ADI.OQ,74.5445450965832,100.0,,2023-07-13
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2018-Feb-02 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - — - cr06740767.txt,Filing Date - 2018-Feb-02 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - — - cr06740767.txt,2018-02-02,ADI.OQ,69.8796945491776,100.0,,2018-02-02
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2024-May-15 - ADI.OQ - Analog Devices Inc - Code of Conduct - Code Of Business Conduct And Ethics - cr17992824.txt,Filing Date - 2024-May-15 - ADI.OQ - Analog Devices Inc - Code of Conduct - Code Of Business Conduct And Ethics - cr17992824.txt,2024-05-15,ADI.OQ,68.8453774403586,100.0,,2024-05-15
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2019-Apr-09 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Governance and Ethics- Ethics and Suppliers - cr08082248.txt,Filing Date - 2019-Apr-09 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Governance and Ethics- Ethics and Suppliers - cr08082248.txt,2019-04-09,ADI.OQ,72.0487101100916,100.0,,2019-04-09
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-Jul-14 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - Water Intensity Methodology - cr16126334.txt,Filing Date - 2023-Jul-14 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - Water Intensity Methodology - cr16126334.txt,2023-07-14,ADI.OQ,74.5445450965832,100.0,,2023-07-14
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2019-Dec-20 - ADI.OQ - Analog Devices Inc - Nomination Committee - Nomination Committee - cr09294185.txt,Filing Date - 2019-Dec-20 - ADI.OQ - Analog Devices Inc - Nomination Committee - Nomination Committee - cr09294185.txt,2019-12-20,ADI.OQ,76.7453194593213,100.0,,2019-12-20
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2024-Jan-23 - ADI.OQ - Analog Devices Inc - Workforce Report - EMPLOYER INFORMATION REPORT - cr17573909.txt,Filing Date - 2024-Jan-23 - ADI.OQ - Analog Devices Inc - Workforce Report - EMPLOYER INFORMATION REPORT - cr17573909.txt,2024-01-23,ADI.OQ,68.8453774403586,100.0,,2024-01-23
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2025-Jan-17 - ADI.OQ - Analog Devices Inc - Audit Committee - AUDIT COMMITTEE CHARTER - cr19478910.txt,Filing Date - 2025-Jan-17 - ADI.OQ - Analog Devices Inc - Audit Committee - AUDIT COMMITTEE CHARTER - cr19478910.txt,2025-01-17,ADI.OQ,70.1935632798829,100.0,,2024-12-31
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2021-Dec-08 - ADI.OQ - Analog Devices Inc - Diversity Policy - Employer Information Report EEO-1 - cr11958136.txt,Filing Date - 2021-Dec-08 - ADI.OQ - Analog Devices Inc - Diversity Policy - Employer Information Report EEO-1 - cr11958136.txt,2021-12-08,ADI.OQ,73.100263906406,39.2857142857143,,2021-12-08
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2022-Jun-29 - ADI.OQ - Analog Devices Inc - Assurance Statement - Assurance Statements - cr12943288.txt,Filing Date - 2022-Jun-29 - ADI.OQ - Analog Devices Inc - Assurance Statement - Assurance Statements - cr12943288.txt,2022-06-29,ADI.OQ,73.100263906406,39.2857142857143,,2022-06-29
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2019-Apr-09 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Environmental Sustainability - Greenhouse Gas - cr08082223.txt,Filing Date - 2019-Apr-09 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Environmental Sustainability - Greenhouse Gas - cr08082223.txt,2019-04-09,ADI.OQ,72.0487101100916,100.0,,2019-04-09
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2021-Apr-17 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Information Security Overview - cr11072047.txt,Filing Date - 2021-Apr-17 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Information Security Overview - cr11072047.txt,2021-04-17,ADI.OQ,72.0820315281392,100.0,,2021-04-16
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2022-Jul-13 - ADI.OQ - Analog Devices Inc - Governance Principles  or  G... - Corporate Governance Report - cr13083442.txt,Filing Date - 2022-Jul-13 - ADI.OQ - Analog Devices Inc - Governance Principles  or  G... - Corporate Governance Report - cr13083442.txt,2022-07-13,ADI.OQ,73.100263906406,39.2857142857143,,2022-07-13
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2019-Apr-09 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Governance and Ethics - Integrity and Ethical Beha... - cr08082247.txt,Filing Date - 2019-Apr-09 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Governance and Ethics - Integrity and Ethical Beha... - cr08082247.txt,2019-04-09,ADI.OQ,72.0487101100916,100.0,,2019-04-09
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2024-May-15 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Human Trafficking Statement - cr17992886.txt,Filing Date - 2024-May-15 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Human Trafficking Statement - cr17992886.txt,2024-05-15,ADI.OQ,68.8453774403586,100.0,,2024-05-15
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2020-Dec-02 - ADI.OQ - Analog Devices Inc - Governance Principles  or  G... - CORPORATE GOVERNANCE GUIDELINES - cr10266671.txt,Filing Date - 2020-Dec-02 - ADI.OQ - Analog Devices Inc - Governance Principles  or  G... - CORPORATE GOVERNANCE GUIDELINES - cr10266671.txt,2020-12-02,ADI.OQ,72.0820315281392,100.0,,2020-12-02
"/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2017-Jan-17 - ADI.OQ - Analog Devices Inc - ESG - ANALOG DEVICES, INC. ESG - cr05698885.txt","Filing Date - 2017-Jan-17 - ADI.OQ - Analog Devices Inc - ESG - ANALOG DEVICES, INC. ESG - cr05698885.txt",2017-01-17,ADI.OQ,74.5674378586484,100.0,,2017-01-17
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2021-Dec-08 - ADI.OQ - Analog Devices Inc - ESG - Prod Resp - QUALITY POLICY - cr11957773.txt,Filing Date - 2021-Dec-08 - ADI.OQ - Analog Devices Inc - ESG - Prod Resp - QUALITY POLICY - cr11957773.txt,2021-12-08,ADI.OQ,73.100263906406,39.2857142857143,,2021-12-08
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2018-Oct-05 - ADI.OQ - Analog Devices Inc - GRI Report - Integrity and Ethical Behavior – Employees - cr09294330.txt,Filing Date - 2018-Oct-05 - ADI.OQ - Analog Devices Inc - GRI Report - Integrity and Ethical Behavior – Employees - cr09294330.txt,2018-10-05,ADI.OQ,69.8796945491776,100.0,,2018-10-05
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-May-29 - ADI.OQ - Analog Devices Inc - Remuneration Committee - COMPENSATION AND TALENT COMMITTEE CHARTER - cr15948955.txt,Filing Date - 2023-May-29 - ADI.OQ - Analog Devices Inc - Remuneration Committee - COMPENSATION AND TALENT COMMITTEE CHARTER - cr15948955.txt,2023-05-29,ADI.OQ,74.5445450965832,100.0,,2023-05-29
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2021-Jan-25 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - ANTI-CORRUPTION POLICY - cr10266603.txt,Filing Date - 2021-Jan-25 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - ANTI-CORRUPTION POLICY - cr10266603.txt,2021-01-25,ADI.OQ,72.0820315281392,100.0,,2021-01-25
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2024-Sep-06 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Smart Building Automation Systems_20240906043624 - cr18677702.txt,Filing Date - 2024-Sep-06 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Smart Building Automation Systems_20240906043624 - cr18677702.txt,2024-09-06,ADI.OQ,68.8453774403586,100.0,,2024-09-06
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-Jul-01 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Anti-Slavery & Human Trafficking Statement - cr16075996.txt,Filing Date - 2023-Jul-01 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Anti-Slavery & Human Trafficking Statement - cr16075996.txt,2023-07-01,ADI.OQ,74.5445450965832,100.0,,2023-06-30
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-Jun-13 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Anti-Slavery and Human Trafficking Statement - cr16009685.txt,Filing Date - 2023-Jun-13 - ADI.OQ - Analog Devices Inc - ESG - HumRights Pol - Anti-Slavery and Human Trafficking Statement - cr16009685.txt,2023-06-13,ADI.OQ,74.5445450965832,100.0,,2023-06-13
"/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-Dec-13 - ADI.OQ - Analog Devices Inc - Diversity Policy - DIVERSITY, EQUITY, & INCLUSION - cr17106986.txt","Filing Date - 2023-Dec-13 - ADI.OQ - Analog Devices Inc - Diversity Policy - DIVERSITY, EQUITY, & INCLUSION - cr17106986.txt",2023-12-13,ADI.OQ,68.8453774403586,100.0,,2023-12-13
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2019-Apr-09 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Environmental Sustainability-Energy - cr08082218.txt,Filing Date - 2019-Apr-09 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - Environmental Sustainability-Energy - cr08082218.txt,2019-04-09,ADI.OQ,72.0487101100916,100.0,,2019-04-09
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-Dec-13 - ADI.OQ - Analog Devices Inc - Nomination Committee - Nominating and Corporate Governance Committee Char... - cr17106938.txt,Filing Date - 2023-Dec-13 - ADI.OQ - Analog Devices Inc - Nomination Committee - Nominating and Corporate Governance Committee Char... - cr17106938.txt,2023-12-13,ADI.OQ,68.8453774403586,100.0,,2023-12-13
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2020-May-07 - ADI.OQ - Analog Devices Inc - ESG - Prod Innov - Product Manufacturing - cr09294454.txt,Filing Date - 2020-May-07 - ADI.OQ - Analog Devices Inc - ESG - Prod Innov - Product Manufacturing - cr09294454.txt,2020-05-07,ADI.OQ,76.7453194593213,100.0,,2020-05-07
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2021-Jun-08 - ADI.OQ - Analog Devices Inc - Privacy Policy - Privacy & Security Statement - cr11957281.txt,Filing Date - 2021-Jun-08 - ADI.OQ - Analog Devices Inc - Privacy Policy - Privacy & Security Statement - cr11957281.txt,2021-06-08,ADI.OQ,72.0820315281392,100.0,,2021-06-08
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2022-Sep-08 - ADI.OQ - Analog Devices Inc - Governance Principles  or  G... - Corporate Governance Report - cr13974039.txt,Filing Date - 2022-Sep-08 - ADI.OQ - Analog Devices Inc - Governance Principles  or  G... - Corporate Governance Report - cr13974039.txt,2022-09-08,ADI.OQ,73.100263906406,39.2857142857143,,2022-09-08
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2019-Nov-02 - ADI.OQ - Analog Devices Inc - ESG - Corporate Responsibility Report 2019 - cr11956816.txt,Filing Date - 2019-Nov-02 - ADI.OQ - Analog Devices Inc - ESG - Corporate Responsibility Report 2019 - cr11956816.txt,2019-11-02,ADI.OQ,,,,2019-11-01
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2016-Dec-16 - ADI.OQ - Analog Devices Inc - Code of Conduct - Code of Conduct - cr05729179.txt,Filing Date - 2016-Dec-16 - ADI.OQ - Analog Devices Inc - Code of Conduct - Code of Conduct - cr05729179.txt,2016-12-16,ADI.OQ,74.5674378586484,100.0,,2016-12-16
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2022-Apr-07 - ADI.OQ - Analog Devices Inc - Governance Principles  or  G... - Corporate Governance Report - cr12521823.txt,Filing Date - 2022-Apr-07 - ADI.OQ - Analog Devices Inc - Governance Principles  or  G... - Corporate Governance Report - cr12521823.txt,2022-04-07,ADI.OQ,73.100263906406,39.2857142857143,,2022-04-07
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-Jul-14 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - Green Revenue and R&D Methodology - cr16124992.txt,Filing Date - 2023-Jul-14 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - Green Revenue and R&D Methodology - cr16124992.txt,2023-07-14,ADI.OQ,74.5445450965832,100.0,,2023-07-14
"/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2023-May-05 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - Global Environment, Health, & Safety Policy - cr15833487.txt","Filing Date - 2023-May-05 - ADI.OQ - Analog Devices Inc - ESG-Env Pol - Global Environment, Health, & Safety Policy - cr15833487.txt",2023-05-05,ADI.OQ,74.5445450965832,100.0,,2023-05-05
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2024-Oct-30 - ADI.OQ - Analog Devices Inc - Privacy Policy - Privacy Policy_20241030024827 - cr18895124.txt,Filing Date - 2024-Oct-30 - ADI.OQ - Analog Devices Inc - Privacy Policy - Privacy Policy_20241030024827 - cr18895124.txt,2024-10-30,ADI.OQ,68.8453774403586,100.0,,2024-10-30
/Users/lucaschmidt/Desktop/PhD_Rasa/My Papers/aaa Clean Slate/a_Input_Reports_preprocessed_txt/ADI/Filing Date - 2022-Dec-15 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - EEO and Affirmative Action Policy - cr15242773.txt,Filing Date - 2022-Dec-15 - ADI.OQ - Analog Devices Inc - ESG Web-based Reporting - EEO and Affirmative Action Policy - cr15242773.txt,2022-12-15,ADI.OQ,74.5445450965832,100.0,,2022-12-15
